ReqID,TestId,RunID,RunStatus,RunCycle,RegWt,ModuleQuality,ModuleCriticality
19,19835,204209,0,4,0,1,3
19,19836,184773,0,1,0,1,3
19,19836,193458,0,2,0,1,3
19,19836,200270,0,3,0,1,3
19,19836,204210,0,4,0,1,3
19,19837,184768,0,1,0,1,3
19,19837,193456,0,2,0,1,3
19,19837,200271,0,3,0,1,3
19,19837,204212,0,4,0,1,3
19,19838,190373,0,1,0,1,3
19,19838,201527,0,2,0,1,3
19,19838,205823,0,3,0,1,3
19,19839,184774,0,1,0,1,3
19,19839,193459,0,2,0,1,3
19,19839,200272,0,3,0,1,3
19,19839,204213,0,4,0,1,3
19,19840,187757,0,1,0,1,3
19,19840,193460,0,2,0,1,3
19,19840,200273,0,3,0,1,3
19,19840,205824,0,4,0,1,3
19,19841,184769,0,1,0,1,3
19,19841,193457,0,2,0,1,3
19,19841,200278,0,3,0,1,3
19,19841,204214,0,4,0,1,3
19,19842,205784,1,1,2,1,3
18,19848,187069,0,1,0,1,2
18,19848,190339,0,2,0,1,2
18,19848,200640,0,3,0,1,2
18,19848,204155,0,4,0,1,2
18,19848,211037,0,5,0,1,2
18,19848,215553,0,6,0,1,2
18,19848,226612,0,7,0,1,2
18,19849,187768,0,1,0,1,2
18,19849,190337,0,2,0,1,2
18,19849,197258,0,3,0,1,2
18,19849,206448,0,4,0,1,2
18,19849,211038,0,5,0,1,2
18,19849,215554,0,6,0,1,2
18,19849,226613,0,7,0,1,2
18,19850,187065,0,1,0,1,2
18,19850,190335,0,2,0,1,2
18,19850,197254,0,3,0,1,2
18,19850,204153,0,4,0,1,2
18,19850,211032,0,5,0,1,2
18,19850,215550,0,6,0,1,2
18,19850,226609,0,7,0,1,2
18,19851,184793,0,1,0,1,2
18,19851,190338,0,2,0,1,2
18,19851,197259,0,3,0,1,2
18,19851,206236,0,4,0,1,2
18,19851,211039,0,5,0,1,2
18,19851,215555,0,6,0,1,2
18,19851,226615,0,7,0,1,2
18,19852,187767,0,1,0,1,2
18,19852,197257,0,2,0,1,2
18,19852,205786,1,3,8,1,2
18,19852,215548,1,4,16,1,2
18,19853,187066,0,1,0,1,2
18,19853,194494,0,2,0,1,2
18,19853,197255,0,3,0,1,2
18,19853,204154,0,4,0,1,2
18,19853,211033,0,5,0,1,2
18,19853,215551,0,6,0,1,2
18,19853,226610,0,7,0,1,2
18,19854,187068,0,1,0,1,2
18,19854,190336,0,2,0,1,2
18,19854,197256,0,3,0,1,2
18,19854,206243,0,4,0,1,2
18,19854,211034,0,5,0,1,2
18,19854,215552,0,6,0,1,2
18,19854,226611,0,7,0,1,2
7,92637,184677,0,1,0,1,2
7,92637,190220,0,2,0,1,2
7,92637,198795,0,3,0,1,2
7,92637,204030,0,4,0,1,2
7,92637,209939,0,5,0,1,2
7,92637,215403,0,6,0,1,2
7,92637,226506,0,7,0,1,2
7,92638,184678,0,1,0,1,2
7,92638,190221,0,2,0,1,2
7,92638,198796,0,3,0,1,2
7,92638,204031,0,4,0,1,2
7,92639,184679,0,1,0,1,2
7,92639,190248,0,2,0,1,2
7,92639,198797,0,3,0,1,2
7,92639,204032,0,4,0,1,2
7,92640,184680,0,1,0,1,2
7,92640,190222,0,2,0,1,2
7,92640,198798,0,3,0,1,2
7,92640,204033,0,4,0,1,2
7,92641,184681,0,1,0,1,2
7,92641,190243,0,2,0,1,2
7,92641,198799,0,3,0,1,2
7,92641,204034,0,4,0,1,2
7,92641,211875,0,5,0,1,2
7,92641,215822,0,6,0,1,2
7,92641,226507,0,7,0,1,2
7,92642,184682,0,1,0,1,2
7,92642,190244,0,2,0,1,2
7,92642,198800,0,3,0,1,2
7,92642,204035,0,4,0,1,2
7,92643,184683,1,1,2,1,2
7,92643,190224,1,2,4,1,2
7,92643,198801,0,3,0,1,2
7,92643,204026,1,4,16,1,2
7,92643,204028,1,5,32,1,2
7,92643,204407,0,6,0,1,2
7,92644,184685,0,1,0,1,2
7,92644,190245,0,2,0,1,2
7,92644,198802,0,3,0,1,2
7,92644,204027,1,4,16,1,2
7,92644,204029,1,5,32,1,2
7,92644,204408,0,6,0,1,2
7,92644,209940,0,7,0,1,2
7,92644,215396,0,8,0,1,2
7,92644,226508,0,9,0,1,2
7,92645,184686,0,1,0,1,2
7,92645,190225,0,2,0,1,2
7,92645,198803,0,3,0,1,2
7,92645,204036,0,4,0,1,2
7,92646,184693,0,1,0,1,2
7,92646,190223,0,2,0,1,2
7,92646,198804,0,3,0,1,2
7,92646,204039,0,4,0,1,2
7,92646,209941,0,5,0,1,2
7,92646,215823,0,6,0,1,2
7,92646,226509,0,7,0,1,2
7,92647,184684,0,1,0,1,2
7,92647,190227,0,2,0,1,2
7,92647,198805,0,3,0,1,2
7,92647,204040,0,4,0,1,2
7,92648,184687,0,1,0,1,2
7,92648,190228,0,2,0,1,2
7,92648,198807,0,3,0,1,2
7,92648,204041,0,4,0,1,2
7,92649,184688,0,1,0,1,2
7,92649,190229,0,2,0,1,2
7,92649,198808,0,3,0,1,2
7,92649,204042,0,4,0,1,2
7,92650,184689,0,1,0,1,2
7,92650,190230,0,2,0,1,2
7,92650,198809,0,3,0,1,2
7,92650,204043,0,4,0,1,2
7,92651,184690,0,1,0,1,2
7,92651,190231,0,2,0,1,2
7,92651,198810,0,3,0,1,2
7,92651,204044,0,4,0,1,2
7,92652,184694,0,1,0,1,2
7,92652,190232,0,2,0,1,2
7,92652,198811,0,3,0,1,2
7,92652,204045,0,4,0,1,2
7,92652,209942,0,5,0,1,2
7,92652,215402,0,6,0,1,2
7,92652,226510,0,7,0,1,2
7,92653,184691,0,1,0,1,2
7,92653,190233,0,2,0,1,2
7,92653,198812,0,3,0,1,2
7,92653,204046,0,4,0,1,2
7,92654,184692,0,1,0,1,2
7,92654,190234,0,2,0,1,2
7,92654,198813,0,3,0,1,2
7,92654,204047,0,4,0,1,2
7,92655,184695,0,1,0,1,2
7,92655,190235,0,2,0,1,2
7,92655,198814,0,3,0,1,2
7,92655,204050,0,4,0,1,2
7,92656,184696,0,1,0,1,2
7,92656,190236,0,2,0,1,2
7,92656,198815,0,3,0,1,2
7,92656,204051,0,4,0,1,2
7,92657,184697,0,1,0,1,2
7,92657,190237,0,2,0,1,2
7,92657,198816,0,3,0,1,2
7,92657,204052,0,4,0,1,2
7,92658,184698,0,1,0,1,2
7,92658,190238,0,2,0,1,2
7,92658,198817,0,3,0,1,2
7,92658,204038,0,4,0,1,2
7,92659,184699,0,1,0,1,2
7,92659,190239,0,2,0,1,2
7,92659,198818,0,3,0,1,2
7,92659,204409,0,4,0,1,2
7,92659,209943,0,5,0,1,2
7,92659,215400,0,6,0,1,2
7,92659,226511,0,7,0,1,2
7,92660,184700,0,1,0,1,2
7,92660,190241,0,2,0,1,2
7,92660,198819,0,3,0,1,2
7,92660,204410,0,4,0,1,2
7,92660,209944,0,5,0,1,2
7,92660,215401,0,6,0,1,2
7,92660,226512,0,7,0,1,2
7,92661,184702,0,1,0,1,2
7,92661,194476,0,2,0,1,2
7,92661,198820,0,3,0,1,2
7,92661,204411,0,4,0,1,2
7,92662,184701,0,1,0,1,2
7,92662,194477,0,2,0,1,2
7,92662,198821,0,3,0,1,2
7,92662,204412,0,4,0,1,2
7,92663,184706,0,1,0,1,2
7,92663,193480,0,2,0,1,2
7,92663,200128,0,3,0,1,2
7,92663,204432,0,4,0,1,2
7,92664,184703,0,1,0,1,2
7,92664,193481,0,2,0,1,2
7,92664,200130,0,3,0,1,2
7,92664,204433,0,4,0,1,2
7,92664,209945,0,5,0,1,2
7,92664,215399,0,6,0,1,2
7,92664,226513,0,7,0,1,2
7,92665,184704,0,1,0,1,2
7,92665,193482,0,2,0,1,2
7,92665,200132,0,3,0,1,2
7,92665,204434,0,4,0,1,2
7,92666,184707,0,1,0,1,2
7,92666,193483,0,2,0,1,2
7,92666,200134,0,3,0,1,2
7,92666,204435,0,4,0,1,2
7,92667,184673,1,1,2,1,2
7,92667,193484,0,2,0,1,2
7,92667,200135,0,3,0,1,2
7,92667,204436,0,4,0,1,2
7,92668,184674,1,1,2,1,2
7,92668,194478,0,2,0,1,2
7,92668,200139,0,3,0,1,2
7,92668,204437,0,4,0,1,2
7,92669,184675,1,1,2,1,2
7,92669,193485,0,2,0,1,2
7,92669,200138,0,3,0,1,2
7,92669,204438,0,4,0,1,2
7,92670,184676,1,1,2,1,2
7,92670,193486,0,2,0,1,2
7,92670,200141,0,3,0,1,2
7,92670,204439,0,4,0,1,2
7,92670,209946,0,5,0,1,2
7,92670,215398,0,6,0,1,2
7,92670,226514,0,7,0,1,2
7,92671,184705,0,1,0,1,2
7,92671,190246,0,2,0,1,2
7,92671,198822,0,3,0,1,2
7,92671,204053,0,4,0,1,2
7,92671,209947,0,5,0,1,2
7,92671,215397,0,6,0,1,2
7,92671,226515,0,7,0,1,2
7,92672,184708,0,1,0,1,2
7,92672,190247,0,2,0,1,2
7,92672,198823,0,3,0,1,2
7,92672,204054,0,4,0,1,2
7,92673,184806,0,1,0,1,2
7,92673,193520,0,2,0,1,2
7,92673,198825,0,3,0,1,2
7,92673,204070,0,4,0,1,2
7,92675,184807,0,1,0,1,2
7,92675,193521,0,2,0,1,2
7,92675,198826,0,3,0,1,2
7,92675,204071,0,4,0,1,2
7,92675,211876,0,5,0,1,2
7,92675,215337,0,6,0,1,2
7,92675,226481,0,7,0,1,2
7,92676,184808,0,1,0,1,2
7,92676,193522,0,2,0,1,2
7,92676,198827,0,3,0,1,2
7,92676,204072,0,4,0,1,2
7,92676,209925,0,5,0,1,2
7,92676,215338,0,6,0,1,2
7,92676,226482,0,7,0,1,2
7,92677,185928,0,1,0,1,2
7,92677,193523,0,2,0,1,2
7,92677,198828,0,3,0,1,2
7,92677,204073,0,4,0,1,2
7,92677,209926,0,5,0,1,2
7,92677,215339,0,6,0,1,2
7,92677,226483,0,7,0,1,2
7,92678,184810,0,1,0,1,2
7,92678,194452,0,2,0,1,2
7,92678,198829,0,3,0,1,2
7,92678,204074,0,4,0,1,2
7,92678,209927,0,5,0,1,2
7,92678,215340,0,6,0,1,2
7,92678,226484,0,7,0,1,2
7,92679,185929,0,1,0,1,2
7,92679,193525,0,2,0,1,2
7,92679,198830,0,3,0,1,2
7,92679,204075,0,4,0,1,2
7,92679,209928,0,5,0,1,2
7,92679,215341,0,6,0,1,2
7,92679,226485,0,7,0,1,2
7,92680,185930,0,1,0,1,2
7,92680,193528,0,2,0,1,2
7,92680,198831,0,3,0,1,2
7,92680,204076,0,4,0,1,2
7,92680,209929,0,5,0,1,2
7,92680,215342,0,6,0,1,2
7,92680,226486,0,7,0,1,2
7,92681,184811,0,1,0,1,2
7,92681,193526,0,2,0,1,2
7,92681,198832,0,3,0,1,2
7,92681,204080,0,4,0,1,2
7,92681,209930,0,5,0,1,2
7,92681,215343,0,6,0,1,2
7,92681,226487,0,7,0,1,2
7,92682,187748,0,1,0,1,2
7,92682,193527,0,2,0,1,2
7,92682,198833,0,3,0,1,2
7,92682,204079,0,4,0,1,2
7,92682,209931,0,5,0,1,2
7,92682,215344,0,6,0,1,2
7,92682,226488,0,7,0,1,2
7,92683,187746,1,1,2,1,2
7,92683,194453,0,2,0,1,2
7,92683,198834,0,3,0,1,2
7,92683,204078,0,4,0,1,2
7,92683,209932,0,5,0,1,2
7,92683,215828,0,6,0,1,2
7,92683,226489,0,7,0,1,2
7,92684,184817,0,1,0,1,2
7,92684,187747,1,2,4,1,2
7,92684,194455,0,3,0,1,2
7,92684,194457,1,4,16,1,2
7,92684,198835,0,5,0,1,2
7,92684,204077,0,6,0,1,2
7,92684,204083,1,7,128,1,2
7,92684,209938,0,8,0,1,2
7,92684,215351,0,9,0,1,2
7,92684,226497,0,10,0,1,2
7,92685,184812,0,1,0,1,2
7,92685,194458,0,2,0,1,2
7,92685,198836,0,3,0,1,2
7,92685,204082,0,4,0,1,2
7,92685,209934,0,5,0,1,2
7,92685,215346,0,6,0,1,2
7,92685,226492,0,7,0,1,2
7,92686,184813,0,1,0,1,2
7,92686,194459,0,2,0,1,2
7,92686,198837,0,3,0,1,2
7,92686,204085,0,4,0,1,2
7,92686,209935,0,5,0,1,2
7,92686,215347,0,6,0,1,2
7,92686,226493,0,7,0,1,2
7,92687,184814,0,1,0,1,2
7,92687,194460,0,2,0,1,2
7,92687,198838,0,3,0,1,2
7,92687,204084,0,4,0,1,2
7,92687,209936,0,5,0,1,2
7,92687,215348,0,6,0,1,2
7,92687,226494,0,7,0,1,2
7,92688,184815,0,1,0,1,2
7,92688,194461,0,2,0,1,2
7,92688,199883,0,3,0,1,2
7,92688,204086,0,4,0,1,2
7,92688,209937,0,5,0,1,2
7,92688,215349,0,6,0,1,2
7,92688,226495,0,7,0,1,2
7,92689,187749,0,1,0,1,2
7,92689,194462,0,2,0,1,2
7,92689,200493,0,3,0,1,2
7,92689,206348,0,4,0,1,2
7,92689,210006,0,5,0,1,2
7,92689,215350,0,6,0,1,2
7,92689,226496,0,7,0,1,2
7,92690,187750,1,1,2,1,2
7,92690,194456,1,2,4,1,2
7,92690,206324,1,3,8,1,2
7,92691,185921,0,1,0,1,2
7,92691,190281,0,2,0,1,2
7,92691,200400,1,3,8,1,2
7,92691,206340,0,4,0,1,2
7,92691,211931,0,5,0,1,2
7,92691,215318,0,6,0,1,2
7,92691,226433,0,7,0,1,2
7,92692,185922,0,1,0,1,2
7,92692,190282,0,2,0,1,2
7,92692,200402,1,3,8,1,2
7,92692,206341,0,4,0,1,2
7,92692,211932,0,5,0,1,2
7,92692,215319,0,6,0,1,2
7,92692,226434,0,7,0,1,2
7,92693,184799,0,1,0,1,2
7,92693,190284,0,2,0,1,2
7,92693,200404,1,3,8,1,2
7,92693,204068,0,4,0,1,2
7,92693,211933,0,5,0,1,2
7,92693,215320,0,6,0,1,2
7,92693,226435,0,7,0,1,2
7,92694,185923,0,1,0,1,2
7,92694,194466,0,2,0,1,2
7,92694,200405,0,3,0,1,2
7,92694,204427,0,4,0,1,2
7,92694,211934,0,5,0,1,2
7,92694,215323,0,6,0,1,2
7,92694,226437,0,7,0,1,2
7,92695,185924,0,1,0,1,2
7,92695,194467,0,2,0,1,2
7,92695,200406,0,3,0,1,2
7,92695,204428,0,4,0,1,2
7,92696,185925,0,1,0,1,2
7,92696,190285,0,2,0,1,2
7,92696,197183,0,3,0,1,2
7,92696,204067,0,4,0,1,2
7,92696,211935,0,5,0,1,2
7,92696,215324,0,6,0,1,2
7,92696,226438,0,7,0,1,2
7,92697,185927,0,1,0,1,2
7,92697,190290,0,2,0,1,2
7,92697,197184,0,3,0,1,2
7,92697,204064,0,4,0,1,2
7,92698,187202,0,1,0,1,2
7,92698,190289,0,2,0,1,2
7,92698,200522,1,3,8,1,2
7,92698,206344,1,4,16,1,2
7,92698,211936,0,5,0,1,2
7,92698,215820,1,6,64,1,2
7,92698,226440,0,7,0,1,2
7,92699,187203,0,1,0,1,2
7,92699,190288,0,2,0,1,2
7,92699,200524,1,3,8,1,2
7,92699,206345,1,4,16,1,2
7,92699,211937,0,5,0,1,2
7,92699,215821,1,6,64,1,2
7,92699,226441,0,7,0,1,2
7,92700,184800,0,1,0,1,2
7,92700,190287,0,2,0,1,2
7,92700,200425,0,3,0,1,2
7,92700,206342,0,4,0,1,2
7,92701,184802,0,1,0,1,2
7,92701,190286,0,2,0,1,2
7,92701,200424,0,3,0,1,2
7,92701,206343,0,4,0,1,2
7,92701,211938,0,5,0,1,2
7,92701,215325,0,6,0,1,2
7,92701,226442,0,7,0,1,2
7,92702,184803,0,1,0,1,2
7,92702,190283,0,2,0,1,2
7,92702,197185,0,3,0,1,2
7,92702,204057,0,4,0,1,2
7,92702,211939,0,5,0,1,2
7,92702,215326,0,6,0,1,2
7,92702,226443,0,7,0,1,2
7,92703,184805,0,1,0,1,2
7,92703,190291,0,2,0,1,2
7,92703,197186,0,3,0,1,2
7,92703,204058,0,4,0,1,2
7,92704,184804,0,1,0,1,2
7,92704,190293,0,2,0,1,2
7,92704,197187,0,3,0,1,2
7,92704,204059,0,4,0,1,2
7,92705,184801,0,1,0,1,2
7,92705,190294,0,2,0,1,2
7,92705,197188,0,3,0,1,2
7,92705,204060,0,4,0,1,2
7,92706,187204,0,1,0,1,2
7,92706,194464,1,2,4,1,2
7,92706,200433,0,3,0,1,2
7,92706,204061,0,4,0,1,2
7,92706,211941,0,5,0,1,2
7,92706,215327,0,6,0,1,2
7,92706,226445,0,7,0,1,2
7,92707,185926,0,1,0,1,2
7,92707,190296,0,2,0,1,2
7,92707,200407,0,3,0,1,2
7,92707,204062,0,4,0,1,2
7,92707,211940,0,5,0,1,2
7,92707,215328,0,6,0,1,2
7,92707,226446,0,7,0,1,2
7,92708,184809,0,1,0,1,2
7,92708,193524,0,2,0,1,2
7,92708,200526,0,3,0,1,2
7,92708,206347,0,4,0,1,2
7,92708,209933,0,5,0,1,2
7,92708,215345,0,6,0,1,2
7,92708,226490,0,7,0,1,2
13,93048,184709,0,1,0,1,3
13,93048,190252,0,2,0,1,3
13,93048,198766,0,3,0,1,3
13,93048,205478,0,4,0,1,3
13,93048,209916,0,5,0,1,3
13,93048,215356,0,6,0,1,3
13,93048,226499,0,7,0,1,3
13,93049,184710,0,1,0,1,3
13,93049,190253,0,2,0,1,3
13,93049,198767,0,3,0,1,3
13,93049,205479,0,4,0,1,3
13,93050,184711,0,1,0,1,3
13,93050,190254,0,2,0,1,3
13,93050,198768,0,3,0,1,3
13,93050,205480,0,4,0,1,3
13,93051,184712,0,1,0,1,3
13,93051,190271,0,2,0,1,3
13,93051,198769,0,3,0,1,3
13,93051,205481,0,4,0,1,3
13,93051,226704,0,5,0,1,3
13,93052,187369,0,1,0,1,3
13,93052,194470,0,2,0,1,3
13,93052,200149,0,3,0,1,3
13,93052,205482,0,4,0,1,3
13,93053,184713,0,1,0,1,3
13,93053,190255,0,2,0,1,3
13,93053,198770,0,3,0,1,3
13,93053,205483,0,4,0,1,3
13,93054,184716,0,1,0,1,3
13,93054,190256,0,2,0,1,3
13,93054,198771,0,3,0,1,3
13,93054,205484,0,4,0,1,3
13,93055,184715,0,1,0,1,3
13,93055,190257,0,2,0,1,3
13,93055,198772,0,3,0,1,3
13,93055,205485,0,4,0,1,3
13,93056,184714,0,1,0,1,3
13,93056,190258,0,2,0,1,3
13,93056,198773,0,3,0,1,3
13,93056,205486,0,4,0,1,3
13,93057,187370,0,1,0,1,3
13,93057,190259,0,2,0,1,3
13,93057,198774,0,3,0,1,3
13,93057,205487,0,4,0,1,3
13,93058,187371,0,1,0,1,3
13,93058,190279,0,2,0,1,3
13,93058,198775,0,3,0,1,3
13,93058,205488,0,4,0,1,3
13,93059,187756,0,1,0,1,3
13,93059,190278,0,2,0,1,3
13,93059,198776,0,3,0,1,3
13,93059,205489,0,4,0,1,3
13,93060,184717,0,1,0,1,3
13,93060,190260,0,2,0,1,3
13,93060,198777,0,3,0,1,3
13,93060,205490,0,4,0,1,3
13,93061,187372,0,1,0,1,3
13,93061,190261,0,2,0,1,3
13,93061,198778,0,3,0,1,3
13,93061,205491,0,4,0,1,3
13,93062,187375,0,1,0,1,3
13,93062,194472,0,2,0,1,3
13,93062,200150,0,3,0,1,3
13,93062,205492,0,4,0,1,3
13,93062,209917,0,5,0,1,3
13,93062,215357,0,6,0,1,3
13,93062,226500,0,7,0,1,3
13,93063,187374,0,1,0,1,3
13,93063,190262,0,2,0,1,3
13,93063,198779,0,3,0,1,3
13,93063,205493,0,4,0,1,3
13,93064,187373,0,1,0,1,3
13,93064,190276,0,2,0,1,3
13,93064,198780,0,3,0,1,3
13,93064,205494,0,4,0,1,3
13,93064,209918,0,5,0,1,3
13,93064,215359,0,6,0,1,3
13,93064,226501,0,7,0,1,3
13,93065,190277,0,1,0,1,3
13,93065,198781,0,2,0,1,3
13,93065,205495,0,3,0,1,3
13,93066,184718,0,1,0,1,3
13,93066,190263,0,2,0,1,3
13,93066,198782,0,3,0,1,3
13,93066,205496,0,4,0,1,3
13,93067,187376,0,1,0,1,3
13,93067,190264,0,2,0,1,3
13,93067,198783,0,3,0,1,3
13,93067,205497,0,4,0,1,3
13,93068,184719,0,1,0,1,3
13,93068,194473,0,2,0,1,3
13,93068,200151,0,3,0,1,3
13,93068,205498,0,4,0,1,3
13,93068,209919,0,5,0,1,3
13,93068,215360,0,6,0,1,3
13,93068,226502,0,7,0,1,3
13,93069,184720,0,1,0,1,3
13,93069,194474,0,2,0,1,3
13,93069,200152,0,3,0,1,3
13,93069,205499,0,4,0,1,3
13,93069,209920,0,5,0,1,3
13,93069,215361,0,6,0,1,3
13,93069,226503,0,7,0,1,3
13,93070,184722,0,1,0,1,3
13,93070,190265,0,2,0,1,3
13,93070,198784,0,3,0,1,3
13,93070,205500,0,4,0,1,3
13,93071,184721,0,1,0,1,3
13,93071,194475,0,2,0,1,3
13,93071,198785,0,3,0,1,3
13,93071,205501,0,4,0,1,3
13,93072,184723,0,1,0,1,3
13,93072,190272,0,2,0,1,3
13,93072,198786,0,3,0,1,3
13,93072,205502,0,4,0,1,3
13,93073,184724,0,1,0,1,3
13,93073,190266,0,2,0,1,3
13,93073,198787,0,3,0,1,3
13,93073,205503,0,4,0,1,3
13,93074,184725,0,1,0,1,3
13,93074,190267,0,2,0,1,3
13,93074,198788,0,3,0,1,3
13,93074,205504,0,4,0,1,3
13,93075,187377,0,1,0,1,3
13,93075,190269,0,2,0,1,3
13,93075,198789,0,3,0,1,3
13,93075,205505,0,4,0,1,3
13,93076,184726,0,1,0,1,3
13,93076,190270,0,2,0,1,3
13,93076,198790,0,3,0,1,3
13,93076,205506,0,4,0,1,3
13,93077,190273,0,1,0,1,3
13,93077,198791,0,2,0,1,3
13,93077,205507,0,3,0,1,3
13,93078,187378,0,1,0,1,3
13,93078,190274,0,2,0,1,3
13,93078,198792,0,3,0,1,3
13,93078,205508,0,4,0,1,3
13,93078,209922,0,5,0,1,3
13,93078,215824,0,6,0,1,3
13,93078,226504,0,7,0,1,3
13,93079,190275,0,1,0,1,3
13,93079,198793,0,2,0,1,3
13,93079,205509,0,3,0,1,3
13,93079,209923,0,4,0,1,3
13,93079,215825,0,5,0,1,3
13,93079,226505,0,6,0,1,3
14,93291,185938,0,1,0,1,3
14,93291,190415,0,2,0,1,3
14,93291,197278,0,3,0,1,3
14,93291,204362,0,4,0,1,3
14,93292,185939,0,1,0,1,3
14,93292,190416,0,2,0,1,3
14,93292,197279,0,3,0,1,3
14,93292,204363,0,4,0,1,3
14,93293,185947,0,1,0,1,3
14,93293,190418,0,2,0,1,3
14,93293,197280,0,3,0,1,3
14,93293,204364,0,4,0,1,3
14,93293,209948,0,5,0,1,3
14,93293,215306,0,6,0,1,3
14,93293,226410,0,7,0,1,3
14,93294,185948,0,1,0,1,3
14,93294,190419,0,2,0,1,3
14,93294,197281,0,3,0,1,3
14,93294,204365,0,4,0,1,3
14,93295,185949,0,1,0,1,3
14,93295,190424,0,2,0,1,3
14,93295,197282,0,3,0,1,3
14,93295,204366,0,4,0,1,3
14,93295,209949,0,5,0,1,3
14,93295,215307,0,6,0,1,3
14,93295,226411,0,7,0,1,3
14,93296,185950,0,1,0,1,3
14,93296,190423,0,2,0,1,3
14,93296,197283,0,3,0,1,3
14,93296,204368,0,4,0,1,3
14,93297,185941,0,1,0,1,3
14,93297,190422,0,2,0,1,3
14,93297,197284,0,3,0,1,3
14,93297,204369,0,4,0,1,3
14,93297,209950,0,5,0,1,3
14,93297,215308,0,6,0,1,3
14,93297,226412,0,7,0,1,3
14,93298,185942,0,1,0,1,3
14,93298,190421,0,2,0,1,3
14,93298,197277,0,3,0,1,3
14,93298,204377,0,4,0,1,3
14,93299,185943,0,1,0,1,3
14,93299,194446,0,2,0,1,3
14,93299,200813,0,3,0,1,3
14,93299,204376,0,4,0,1,3
14,93299,209951,0,5,0,1,3
14,93299,212052,0,6,0,1,3
14,93299,215309,0,7,0,1,3
14,93299,226413,0,8,0,1,3
14,93300,185944,0,1,0,1,3
14,93300,190425,0,2,0,1,3
14,93300,197285,0,3,0,1,3
14,93300,204375,0,4,0,1,3
14,93301,185945,0,1,0,1,3
14,93301,190426,0,2,0,1,3
14,93301,197286,0,3,0,1,3
14,93301,204374,0,4,0,1,3
14,93302,185946,0,1,0,1,3
14,93302,190427,0,2,0,1,3
14,93302,200815,0,3,0,1,3
14,93302,204372,0,4,0,1,3
14,93303,185951,0,1,0,1,3
14,93303,190428,0,2,0,1,3
14,93303,201628,0,3,0,1,3
14,93303,204371,0,4,0,1,3
14,93303,209952,0,5,0,1,3
14,93303,215310,0,6,0,1,3
14,93303,226414,0,7,0,1,3
14,93304,187752,0,1,0,1,3
14,93304,190429,0,2,0,1,3
14,93304,200814,0,3,0,1,3
14,93304,204370,0,4,0,1,3
14,93305,187753,1,1,2,1,3
14,93305,194440,1,2,4,1,3
14,93305,201627,0,3,0,1,3
14,93305,206323,1,4,16,1,3
14,93306,185952,0,1,0,1,3
14,93306,190430,0,2,0,1,3
14,93306,200798,0,3,0,1,3
14,93306,204378,0,4,0,1,3
14,93306,210038,0,5,0,1,3
14,93306,215311,0,6,0,1,3
14,93306,226416,0,7,0,1,3
14,93307,185953,0,1,0,1,3
14,93307,194442,0,2,0,1,3
14,93307,200799,0,3,0,1,3
14,93307,204379,0,4,0,1,3
14,93308,185954,0,1,0,1,3
14,93308,194445,0,2,0,1,3
14,93308,200800,0,3,0,1,3
14,93308,204380,0,4,0,1,3
2,100280,201541,0,1,0,3,3
2,100281,201530,0,1,0,3,3
2,100282,201539,0,1,0,3,3
2,100283,201538,1,1,2,3,3
2,100284,201535,0,1,0,3,3
2,100285,200923,1,1,2,3,3
2,100286,200932,1,1,2,3,3
2,100287,200933,0,1,0,3,3
2,100288,200934,1,1,2,3,3
2,100289,200935,1,1,2,3,3
2,100290,200937,1,1,2,3,3
2,100291,201537,0,1,0,3,3
5,100300,201646,0,1,0,2,3
5,100301,201640,0,1,0,2,3
5,100302,201649,1,1,2,2,3
5,100303,201654,0,1,0,2,3
5,100304,201658,0,1,0,2,3
5,100305,201637,1,1,2,2,3
5,100306,201651,0,1,0,2,3
5,100307,201653,0,1,0,2,3
5,100308,201638,1,1,2,2,3
5,100309,201660,1,1,2,2,3
5,100310,201661,1,1,2,2,3
5,100311,201659,0,1,0,2,3
5,100312,201639,0,1,0,2,3
5,100313,201642,0,1,0,2,3
5,100314,201644,0,1,0,2,3
5,100315,201647,0,1,0,2,3
5,100316,201650,0,1,0,2,3
5,100317,201655,0,1,0,2,3
5,100318,201641,0,1,0,2,3
5,100319,201643,0,1,0,2,3
5,100320,201645,0,1,0,2,3
5,100321,201648,0,1,0,2,3
5,100322,201652,0,1,0,2,3
5,100323,201656,0,1,0,2,3
5,100324,201657,0,1,0,2,3
